Transaction Type,Account,ClOrdID,Sec ID,Side,Qty,TPx,Exec Broker,Clearing Broker,Give-up Ref
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,64.87000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,64.99000000,MS,MS,00000004
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.04000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.07000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.92000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.48000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.54000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,64.58000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,BUY,2,64.39000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,64.38000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.44000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.44000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.44000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.44000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.44000000,MS,MS,00000006
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,64.38000000,MS,MS,00000006
D01,052G1135,F2 CL\U09,crudeoil,BUY,3,64.17000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.52000000,MS,MS,00000004
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,64.47000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.32000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,63.93000000,MS,MS,00000004
D01,052G1135,F2 CL\U09,crudeoil,BUY,2,63.93000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,63.93000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.16000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.52000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.52000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.40000000,MS,MS,00000004
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,64.69000000,MS,MS,00000004
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.51000000,MS,MS,00000004
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,64.42000000,MS,MS,00000004
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,64.58000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,64.74000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.13000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.13000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.47000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.72000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.72000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.59000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.59000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.34000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.34000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.29000000,MS,MS,00000004
