Transaction Type,Account,ClOrdID,Sec ID,Side,Qty,TPx,Exec Broker,Clearing Broker,Give-up Ref
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.36000000,MS,MS,00000006
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.36000000,MS,MS,00000004
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.36000000,MS,MS,00000005
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.36000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.36000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.36000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.36000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.36000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.36000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.36000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,2,65.37000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.37000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.37000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.37000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.38000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.38000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,SELL,1,65.38000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.38000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.38000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.38000000,MS,MS,00000004
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.39000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.39000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.39000000,MS,MS,00000002
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.39000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.39000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,2,65.39000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.39000000,MS,MS,00000003
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.39000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.39000000,MS,MS,00000001
D01,052G1135,F2 CL\U09,crudeoil,BUY,1,65.39000000,MS,MS,00000004
