config/allocation_config_ty.csv
Total number of trades is : 1319
Sell:715 Buy:722
From: Sun Oct 18 12:00:00 2009
To:   Wed Nov 18 11:00:00 2009

Length 1319
1 -2 -1 -1 -0 -0 -0 
1 -2 -1 -0 -0 -0 -0 
1 -2 -0 -0 -0 -0 -0 
-1 -2 -1 -0 -0 -0 -0 
1 -2 -0 -0 -0 -0 -0 
-1 -2 -1 -0 -0 -0 -0 
-1 -2 -1 0 -1 -0 -0 
-1 -3 0 0 -1 -1 -0 
1 -2 -1 0 -0 -1 -0 
1 -2 -1 -0 -0 -0 -0 
1 -1 -0 -0 -1 -0 -0 
1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
2 1 1 0 1 0 0 
1 2 1 0 1 0 0 
1 3 1 0 1 0 0 
-1 2 1 0 1 0 0 
-1 2 1 0 0 0 0 
1 2 1 1 0 0 0 
1 3 1 0 1 0 0 
-1 2 1 0 1 0 0 
1 3 1 0 1 0 0 
1 3 2 0 1 0 0 
-1 2 1 1 1 0 0 
-1 2 1 1 0 0 0 
1 2 1 1 1 0 0 
-1 2 1 1 0 0 0 
-1 2 1 0 0 0 0 
1 2 1 1 0 0 0 
-1 2 1 0 0 0 0 
-1 2 0 0 0 0 0 
-1 1 0 0 0 0 0 
1 2 0 0 0 0 0 
1 2 0 0 1 0 0 
-1 2 0 0 0 0 0 
-1 1 0 0 0 0 0 
1 2 0 0 0 0 0 
-1 1 0 0 0 0 0 
2 1 1 0 1 0 0 
-1 2 0 0 0 0 0 
-1 1 0 0 0 0 0 
1 2 0 0 0 0 0 
1 2 1 0 0 0 0 
1 2 1 0 1 0 0 
1 3 0 0 2 0 0 
1 3 0 1 2 0 0 
-1 3 0 1 1 0 0 
1 3 0 1 2 0 0 
1 3 0 2 2 0 0 
1 3 0 3 2 0 0 
-1 2 0 2 3 0 0 
-1 2 0 2 2 0 0 
-1 2 0 2 1 0 0 
-1 1 0 2 1 0 0 
-1 1 0 1 1 0 0 
-1 0 0 1 1 0 0 
-1 0 0 0 1 0 0 
-1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
1 2 0 0 0 0 0 
1 2 1 0 0 0 0 
-1 2 0 0 0 0 0 
-1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
-1 -1 -0 -1 -0 -0 -0 
-1 -1 0 -1 -0 -0 -1 
-1 -1 0 -1 -0 -1 -1 
-1 -1 -1 -1 -0 -1 -1 
1 0 -1 -1 -0 -1 -1 
-1 -1 -1 0 -1 -1 -1 
-3 -2 -1 -1 -1 -1 -2 
-1 -1 -1 0 -1 -1 -5 
2 0 -1 0 -1 -1 -4 
-2 -1 -2 0 -1 -2 -3 
1 0 -1 -1 -1 -2 -3 
1 0 -1 -1 -1 -2 -2 
1 0 -1 -1 -1 -2 -1 
1 0 -1 -1 -1 -2 -0 
-1 -1 -1 -1 -1 -2 -0 
-1 -1 -1 -1 -1 -2 -1 
-1 -1 -1 -1 -2 -2 -1 
-1 -1 -1 -1 -2 -2 -2 
1 0 -1 -1 -1 -2 -3 
-1 -1 -1 -1 -2 -2 -2 
1 0 -1 -1 -2 -2 -2 
1 0 -1 -1 -2 -2 -1 
3 0 -1 -1 -1 -1 -0 
1 0 -1 -0 -0 -2 -0 
1 0 -0 -1 -0 -1 -0 
-1 -1 0 -1 -0 -1 -0 
1 0 -0 -1 -0 -1 -0 
1 0 -0 -1 -0 -0 -0 
1 0 0 0 0 0 0 
2 2 0 0 0 0 0 
-1 0 0 0 0 0 1 
1 1 0 0 0 1 0 
1 1 1 0 0 1 0 
-1 0 1 0 0 1 0 
-1 0 1 0 0 0 0 
1 1 1 0 0 0 0 
1 2 1 0 0 0 0 
-1 1 1 0 0 0 0 
-1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
-1 -2 -0 -0 -0 -0 -0 
-2 -2 -1 0 -0 -1 -0 
1 -2 -1 -0 -0 -0 -0 
1 -2 -0 -0 -0 -0 -0 
1 -1 -0 -0 -0 -0 -0 
-1 -2 -0 -0 -0 -0 -0 
1 -1 -0 -0 -0 -0 -0 
-1 -2 -0 -0 -0 -0 -0 
-1 -2 0 -0 -0 -1 -0 
-1 -2 0 0 -0 -1 -1 
-1 -3 0 0 -0 -1 -1 
1 -2 0 0 -0 -1 -1 
1 -2 0 -0 -0 -1 -0 
1 -2 -0 -0 -0 -0 -0 
-1 -2 -1 -0 -0 -0 -0 
-1 -3 -1 0 -0 -0 -0 
-1 -4 -1 0 -0 -0 -0 
-1 -5 -1 0 0 -0 -0 
-1 -6 -1 0 0 -0 -0 
1 -5 0 0 0 -0 -1 
1 -5 0 0 -0 -0 -0 
2 -3 0 -0 -0 -0 -0 
1 -2 -0 -0 -0 -0 -0 
-1 -2 -1 -0 -0 -0 -0 
-1 -3 -1 0 -0 -0 -0 
-1 -3 -1 -1 -0 -0 -0 
-1 -4 -1 -1 0 -0 -0 
1 -4 -1 0 -0 -0 -0 
1 -3 -1 0 -0 -0 -0 
1 -2 -1 -0 -0 -0 -0 
1 -2 -0 -0 -0 -0 -0 
1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
1 1 0 0 0 0 1 
1 1 0 0 0 1 1 
1 2 0 0 0 1 1 
-1 2 0 0 0 0 1 
-1 2 0 0 0 0 0 
-1 1 0 0 0 0 0 
1 2 0 0 0 0 0 
1 2 1 0 0 0 0 
1 3 1 0 0 0 0 
1 3 1 0 0 0 1 
1 3 1 0 0 1 1 
1 4 1 0 0 1 1 
-2 3 1 0 0 0 1 
-1 3 1 0 0 0 0 
-1 3 0 0 0 0 0 
-1 2 0 0 0 0 0 
-1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
-1 -1 -0 -0 -1 -0 -0 
-1 -1 0 -0 -2 -0 -0 
1 0 -0 -0 -1 -0 -1 
-1 -1 0 -0 -1 -0 -1 
-1 -1 0 0 -1 -1 -1 
-1 -1 0 -1 -1 -1 -1 
1 0 0 -1 -1 -1 -1 
1 0 0 -0 -2 -1 -0 
1 0 -0 -0 -1 -1 -0 
-1 -1 0 -1 -0 -1 -0 
-2 -1 -1 -1 -1 -1 -0 
1 0 0 -1 -0 -1 -2 
1 0 0 -0 -1 -1 -1 
1 0 -0 -0 -1 -1 -0 
1 0 -0 -0 -0 -1 -0 
1 0 0 0 0 0 0 
-2 -2 -0 -0 -0 -0 -0 
1 0 -0 -0 -0 -0 -1 
1 0 0 0 0 0 0 
-2 -2 -0 -0 -0 -0 -0 
1 0 -0 -0 -1 -0 -0 
-1 -1 -0 -0 -1 -0 -0 
1 0 -0 -0 -0 -1 -0 
-1 -1 -0 -0 -1 -0 -0 
1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
1 2 0 0 0 0 0 
-2 0 0 0 0 0 0 
1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
1 1 0 0 1 0 0 
1 1 1 0 1 0 0 
3 2 1 1 2 0 0 
-1 3 1 0 1 0 0 
1 3 1 0 2 0 0 
-1 3 1 0 1 0 0 
-1 2 1 0 1 0 0 
2 3 1 1 1 0 0 
1 3 1 0 3 0 0 
-1 2 1 1 2 0 0 
1 2 1 1 3 0 0 
-1 1 1 1 2 1 0 
-2 1 1 1 1 0 0 
-1 1 1 0 1 0 0 
-1 1 0 1 0 0 0 
-1 1 0 0 0 0 0 
1 1 1 0 0 0 0 
-1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
1 2 0 0 0 0 0 
1 2 0 0 1 0 0 
1 2 0 0 1 0 1 
1 2 0 0 1 1 1 
1 2 0 0 2 1 1 
-1 1 0 1 1 1 1 
-1 1 0 1 1 1 0 
-2 1 0 0 0 1 0 
-1 1 0 0 0 0 0 
1 2 0 0 0 0 0 
-1 1 0 0 0 0 0 
1 2 0 0 0 0 0 
-1 1 0 0 0 0 0 
1 2 0 0 0 0 0 
-1 1 0 0 0 0 0 
1 2 0 0 0 0 0 
1 2 0 0 1 0 0 
1 2 1 0 1 0 0 
1 3 0 0 1 0 1 
-1 2 0 0 0 1 1 
-1 2 0 0 0 1 0 
-1 2 0 0 0 0 0 
1 2 0 0 1 0 0 
1 2 0 0 1 1 0 
1 2 1 0 1 1 0 
1 2 2 0 1 1 0 
1 2 2 0 2 1 0 
1 2 2 1 2 1 0 
1 2 2 1 2 2 0 
-1 1 1 2 2 2 0 
-2 1 1 1 1 2 0 
1 2 2 1 2 0 0 
1 3 2 1 2 0 0 
-1 2 1 1 2 1 0 
-1 2 1 1 1 1 0 
1 3 1 1 1 1 0 
1 4 1 1 1 1 0 
-2 3 1 1 1 0 0 
-1 3 1 0 1 0 0 
-1 3 1 0 0 0 0 
1 3 1 1 0 0 0 
-1 2 1 0 1 0 0 
-1 2 1 0 0 0 0 
-1 2 0 0 0 0 0 
1 2 1 0 0 0 0 
1 2 1 0 0 1 0 
-1 1 1 0 0 1 0 
-1 1 0 1 0 0 0 
-1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
2 2 0 0 0 0 0 
-2 0 0 0 0 0 0 
1 1 0 0 0 0 0 
1 2 0 0 0 0 0 
1 2 1 0 0 0 0 
3 2 1 1 1 1 0 
1 2 1 1 0 3 0 
-1 1 1 1 0 3 0 
-1 1 1 1 0 2 0 
-1 1 1 1 0 1 0 
-1 1 1 0 0 1 0 
-1 1 0 1 0 0 0 
1 1 1 1 0 0 0 
1 2 1 1 0 0 0 
-1 1 1 0 1 0 0 
-1 1 0 1 0 0 0 
1 2 1 0 0 0 0 
-1 1 0 0 0 1 0 
1 2 1 0 0 0 0 
2 2 1 1 0 1 0 
-1 1 1 1 0 1 0 
1 2 1 0 1 1 0 
-1 1 1 1 0 1 0 
-1 1 1 0 1 0 0 
-1 1 0 1 0 0 0 
1 2 1 0 0 0 0 
1 2 1 1 0 0 0 
-1 2 1 0 0 0 0 
-1 2 0 0 0 0 0 
-1 1 0 0 0 0 0 
1 1 1 0 0 0 0 
1 1 1 1 0 0 0 
1 1 1 2 0 0 0 
-1 0 1 2 0 0 0 
-1 0 0 2 0 0 0 
-1 0 0 1 0 0 0 
1 1 1 0 0 0 0 
1 2 1 0 0 0 0 
1 2 1 0 0 1 0 
1 2 1 1 0 1 0 
1 2 1 1 1 1 0 
1 3 1 1 1 1 0 
1 3 2 1 1 1 0 
-1 2 1 1 1 2 0 
-1 2 1 1 1 1 0 
-1 2 1 1 0 1 0 
-1 2 1 1 0 0 0 
-1 2 0 0 1 0 0 
-1 2 0 0 0 0 0 
-2 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
-1 -2 -0 -0 -0 -0 -0 
-1 -2 -1 -0 -0 -0 -0 
-2 -3 -1 -1 -0 -0 -0 
1 -2 -1 -1 -0 -0 -0 
2 -2 -0 -0 -0 -0 -0 
-1 -2 -1 -0 -0 -0 -0 
-1 -2 -1 0 -0 -1 -0 
-1 -3 0 -1 -0 -1 -0 
-1 -3 -1 -1 0 -1 -0 
1 -2 -1 -1 -0 -1 -0 
-1 -3 -1 -1 0 -1 -0 
1 -2 -1 -1 -0 -1 -0 
1 -2 -1 -1 -0 -0 -0 
-1 -3 -1 -1 -0 -0 -0 
-1 -3 -1 -1 -1 -0 -0 
1 -3 -1 -1 -0 -0 -0 
-1 -3 -1 -1 0 -1 -0 
-1 -4 0 -1 -1 -1 -0 
1 -3 0 -1 -1 -1 -0 
1 -3 0 -1 -0 -1 -0 
-2 -4 -1 -1 0 -1 -0 
1 -3 0 -1 -1 -1 -0 
1 -3 0 -1 -0 -1 -0 
1 -2 0 -1 -1 -0 -0 
1 -2 0 -1 -0 -0 -0 
-1 -2 -1 -1 -0 -0 -0 
-1 -3 -1 -1 -0 -0 -0 
-1 -3 -1 -1 0 -0 -1 
1 -2 -1 -1 -0 -0 -1 
1 -2 -1 -1 -0 -0 -0 
1 -2 -1 -0 -0 -0 -0 
-1 -2 -1 -1 -0 -0 -0 
1 -2 0 -0 -1 -0 -0 
1 -1 -0 -0 -1 -0 -0 
1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
-3 -2 -1 -1 -0 -0 -0 
-1 -1 -4 0 -0 -0 -0 
1 0 -3 0 -0 -1 -0 
1 0 -2 -0 -0 -1 -0 
1 0 -1 -0 -0 -1 -0 
-1 -1 -1 -0 -0 -1 -0 
-1 -2 -1 0 -0 -1 -0 
1 -1 -1 -0 -0 -1 -0 
1 -1 -0 -0 -0 -1 -0 
1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
-1 -2 -0 -0 -0 -0 -0 
-1 -2 -1 -0 -0 -0 -0 
-1 -3 -1 0 -0 -0 -0 
-1 -3 -1 -1 -0 -0 -0 
1 -2 -1 0 -0 -1 -0 
-1 -3 -1 -1 -0 -0 -0 
1 -2 -1 0 -0 -1 -0 
1 -2 -1 -0 -0 -0 -0 
1 -2 -0 -0 -0 -0 -0 
-2 -2 -1 -1 -0 -0 -0 
1 -2 -1 -0 -0 -0 -0 
-1 -2 -1 -1 -0 -0 -0 
1 -2 -1 -0 -0 -0 -0 
-1 -2 -1 0 -0 -1 -0 
-1 -3 0 -1 -0 -1 -0 
1 -2 -1 -1 -0 -0 -0 
1 -2 -1 -0 -0 -0 -0 
1 -2 -0 -0 -0 -0 -0 
1 -1 -0 -0 -0 -0 -0 
-1 -2 -0 -0 -0 -0 -0 
-1 -2 -1 -0 -0 -0 -0 
1 -1 -1 -0 -0 -0 -0 
-1 -2 -1 -0 -0 -0 -0 
-1 -2 -1 0 -1 -0 -0 
1 -1 -1 -0 -1 -0 -0 
1 -1 -0 -0 -1 -0 -0 
-1 -1 -1 -0 -1 -0 -0 
-2 -1 -1 -1 -1 -1 -0 
1 0 -1 0 -2 -1 -0 
2 0 -0 -0 -2 -0 -0 
-2 -1 -1 -1 -1 -0 -0 
-1 -1 -1 0 -3 -0 -0 
1 0 -1 -1 -2 -0 -0 
1 0 -1 -0 -2 -0 -0 
-1 -1 -1 0 -2 -0 -0 
1 0 -1 -0 -2 -0 -0 
-1 -1 -2 0 -1 -0 -0 
-1 -1 -2 -1 -1 -0 -0 
1 0 -1 -1 -2 -0 -0 
1 0 -1 -0 -2 -0 -0 
1 0 -1 -0 -1 -0 -0 
-1 -1 -2 -0 -0 -0 -0 
-1 -2 -2 0 -0 -0 -0 
-1 -2 -2 0 -1 -0 -0 
1 -1 -1 -1 -1 -0 -0 
2 -1 -1 -0 -0 -0 -0 
-1 -1 -1 -1 -0 -0 -0 
1 -1 -0 -1 -0 -0 -0 
1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
-1 -1 -0 -0 -1 -0 -0 
-1 -1 0 -0 -2 -0 -0 
1 0 -0 -0 -1 -1 -0 
1 0 -0 -0 -0 -1 -0 
1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
-1 -1 -0 -0 -1 -0 -0 
-1 -1 0 -0 -1 -0 -1 
-1 -1 0 0 -2 -0 -1 
-1 -1 0 0 -3 -0 -1 
-1 -1 0 0 -3 -0 -2 
1 0 -1 0 -2 -0 -2 
2 0 0 -0 -2 -0 -1 
1 0 -0 -0 -0 -0 -2 
1 0 -0 -0 -0 -0 -1 
-1 -1 -0 -0 -0 -0 -1 
1 0 -0 -0 -0 -0 -1 
-2 -1 -1 -0 -0 -0 -1 
-1 -1 0 0 -0 -0 -3 
-1 -1 0 0 -1 -0 -3 
-1 -1 0 0 -1 -1 -3 
1 0 0 0 -1 -1 -3 
1 0 0 0 -1 -1 -2 
-2 -1 -1 0 -1 -1 -2 
1 0 0 0 -2 -1 -2 
1 0 0 0 -2 -1 -1 
-1 -1 0 0 -2 -1 -1 
-1 -1 0 0 -2 -1 -2 
1 0 0 0 -1 -1 -3 
1 0 0 0 -1 -1 -2 
1 0 0 -0 -1 -1 -1 
1 0 -0 -0 -1 -1 -0 
1 0 -0 -0 -0 -1 -0 
1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
-1 0 0 0 0 0 0 
-3 -2 -1 -0 -0 -0 -0 
-1 -1 0 -3 -0 -0 -0 
1 0 0 -2 -1 -0 -0 
1 0 -0 -1 -1 -0 -0 
1 0 -0 -0 -1 -0 -0 
1 0 0 0 0 0 0 
-2 -2 -0 -0 -0 -0 -0 
1 -1 -0 -0 -0 -0 -0 
1 0 0 0 0 0 0 
-1 -1 -0 -0 -0 -0 -0 
-1 -1 -0 -0 -1 -0 -0 
-1 -2 0 -0 -1 -0 -0 
-1 -2 -1 0 -1 -0 -0 
-1 -3 0 0 -1 -1 -0 
1 -2 0 -1 -0 -1 -0 
1 -1 0 -0 -1 -1 -0 
1 -1 -0 -0 -0 -1 -0 
1 0 -0 -0 -0 -1 -0 
1 0 0 0 0 0 0 
1 1 0 0 0 0 0 
1 1 0 0 0 0 1 
1 1 0 0 0 1 1 
1 1 0 0 1 1 1 
1 1 0 0 1 1 2 
-1 0 0 0 1 1 2 
-1 0 0 0 1 1 1 
1 1 0 0 1 1 1 
2 1 1 0 1 1 2 
1 1 0 0 1 1 4 
-1 0 0 0 1 0 5 
-1 0 0 0 0 1 4 
1 1 0 0 0 1 4 
1 1 0 0 0 2 4 
-1 0 0 0 1 1 4 
-1 0 0 0 0 2 3 
-1 0 0 0 0 2 2 
1 1 0 0 0 2 2 
1 1 0 0 1 2 2 
1 1 0 0 1 2 3 
-1 0 0 0 1 2 3 
-1 0 0 0 0 2 3 
-1 0 0 0 0 2 2 
1 1 0 0 0 2 2 
2 1 1 0 0 2 3 
-1 0 0 0 0 3 3 
1 1 0 0 0 3 3 
-1 0 0 0 0 3 3 
scenario 3
Time: Wed Nov 18 11:00:00 2009
minMae: 9.01371e+08
cumPnl: 13610
cumPnlAcct: 6290 1940 2760 1370 1390 -140 
PriceLast: 77.68
PriceNow: 77.76
netPosition: 7
