Transaction Type,Account,ClOrdID,Sec ID,Side,Qty,TPx,Exec Broker,Clearing Broker,Give-up Ref
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.34000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,80.38000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,80.38000000,MS,MS,00000003
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.22000000,MS,MS,00000004
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.22000000,MS,MS,00000003
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.16000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.16000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,SELL,2,80.78000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,SELL,3,80.77000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,SELL,2,80.76000000,MS,MS,00000004
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,80.93000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.77000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,81.20000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,81.20000000,MS,MS,00000004
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,81.49000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,81.23000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,81.01000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,SELL,2,81.00000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,80.99000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.82000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.82000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,BUY,2,80.08000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.08000000,MS,MS,00000004
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.08000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.08000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.08000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.08000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,80.08000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,79.46000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.61000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.60000000,MS,MS,00000003
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.61000000,MS,MS,00000003
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.62000000,MS,MS,00000003
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.72000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,78.60000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.72000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,78.30000000,MS,MS,00000003
D01,052G1135,F2 CL\Z09,crudeoil,SELL,2,78.04000000,MS,MS,00000006
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.46000000,MS,MS,00000004
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.43000000,MS,MS,00000003
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.59000000,MS,MS,00000002
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.59000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.59000000,MS,MS,00000003
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.60000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,79.02000000,MS,MS,00000002
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,79.00000000,MS,MS,00000004
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,79.01000000,MS,MS,00000003
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,79.01000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.87000000,MS,MS,00000005
D01,052G1135,F2 CL\Z09,crudeoil,SELL,1,79.12000000,MS,MS,00000005
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.46000000,MS,MS,00000002
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.46000000,MS,MS,00000001
D01,052G1135,F2 CL\Z09,crudeoil,BUY,1,78.46000000,MS,MS,00000003
